City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description,Date
464,Sompeta,18.9333,84.6,79.14,88,100,0.67,IN,overcast clouds,2022-10-04 22:56:47
465,Zigong,29.3416,104.7769,63.61,89,100,2.1,CN,overcast clouds,2022-10-04 22:53:31
466,Itarema,-2.9248,-39.9167,78.08,79,90,16.51,BR,overcast clouds,2022-10-04 22:56:47
467,Hualmay,-11.0964,-77.6139,62.4,76,23,11.97,PE,few clouds,2022-10-04 22:56:48
468,Grindavik,63.8424,-22.4338,43.27,75,75,29.93,IS,broken clouds,2022-10-04 22:56:49
469,Manokwari,-0.8667,134.0833,81.61,70,100,3.53,ID,overcast clouds,2022-10-04 22:56:49
470,Ixtapa,20.7,-105.2,85.23,75,44,4.0,MX,scattered clouds,2022-10-04 22:56:49
471,Sarai Naurang,32.8259,70.7814,82.11,29,0,0.47,PK,clear sky,2022-10-04 22:56:50
472,Male,4.1748,73.5089,82.35,78,75,18.41,MV,broken clouds,2022-10-04 22:56:50
473,Meridian,43.6121,-116.3915,81.52,30,0,4.61,US,clear sky,2022-10-04 22:56:50
474,Kampene,-3.6,26.6667,68.54,95,99,1.95,CD,overcast clouds,2022-10-04 22:56:51
475,Shache,38.4167,77.2406,51.71,29,28,4.5,CN,scattered clouds,2022-10-04 22:56:51
476,Xingcheng,40.6167,120.7167,42.42,38,0,5.99,CN,clear sky,2022-10-04 22:56:52
477,Nawabshah,26.2483,68.4096,81.59,53,78,6.31,PK,broken clouds,2022-10-04 22:56:52
478,Port Keats,-14.25,129.55,84.52,67,3,2.42,AU,clear sky,2022-10-04 22:56:52
479,Pasinler,39.9803,41.6764,58.19,39,23,2.3,TR,few clouds,2022-10-04 22:56:53
480,Mandal,25.45,74.5667,78.1,46,49,6.98,IN,scattered clouds,2022-10-04 22:56:53
481,Coos Bay,43.3665,-124.2179,61.14,100,92,4.21,US,overcast clouds,2022-10-04 22:56:54
482,Abancay,-13.6339,-72.8814,65.97,59,63,5.53,PE,broken clouds,2022-10-04 22:56:54
483,Tall Kayf,37.0833,41.0667,78.08,20,55,11.54,TR,broken clouds,2022-10-04 22:56:54
484,Iracoubo,5.4802,-53.2011,79.88,80,83,11.52,GF,broken clouds,2022-10-04 22:56:55
485,Omboue,-1.5746,9.2618,75.49,83,52,4.97,GA,broken clouds,2022-10-04 22:56:55
486,Sorgun,39.8101,35.186,55.42,86,100,6.98,TR,overcast clouds,2022-10-04 22:55:18
487,Maniitsoq,65.4167,-52.9,35.76,57,100,6.8,GL,overcast clouds,2022-10-04 22:56:56
488,Yar-Sale,66.8333,70.8333,38.14,74,90,15.46,RU,overcast clouds,2022-10-04 22:56:56
489,Trelew,-43.249,-65.3051,68.2,25,84,7.61,AR,broken clouds,2022-10-04 22:56:56
490,Cotonou,6.3654,2.4183,77.63,88,82,8.01,BJ,broken clouds,2022-10-04 22:56:57
491,Porto Novo,6.4965,2.6036,76.41,90,82,4.74,BJ,broken clouds,2022-10-04 22:56:57
492,Una,20.8167,71.0333,76.41,84,48,9.84,IN,scattered clouds,2022-10-04 22:56:58
493,Leshukonskoye,64.8989,45.7622,43.14,97,100,4.83,RU,overcast clouds,2022-10-04 22:56:58
494,Presidencia Roque Saenz Pena,-26.7852,-60.4388,77.16,23,0,9.17,AR,clear sky,2022-10-04 22:56:58
495,Yulara,-25.2406,130.9889,66.02,43,0,6.15,AU,clear sky,2022-10-04 22:56:59
496,Kloulklubed,7.0419,134.2556,81.1,75,100,7.07,PW,overcast clouds,2022-10-04 22:56:59
497,Dunedin,-45.8742,170.5036,41.2,78,65,20.4,NZ,broken clouds,2022-10-04 22:56:01
498,Gravdal,68.1214,13.5031,50.14,77,100,17.81,NO,light rain,2022-10-04 22:57:00
499,Ahuimanu,21.4447,-157.8378,85.75,73,75,11.5,US,moderate rain,2022-10-04 22:57:00
500,Tarakan,3.3,117.6333,78.3,94,75,3.44,ID,broken clouds,2022-10-04 22:55:05
501,Tucupita,9.0622,-62.051,76.59,91,77,3.04,VE,broken clouds,2022-10-04 22:57:00
502,Kuching,1.55,110.3333,75.42,100,40,0.0,MY,scattered clouds,2022-10-04 22:57:01
503,Bull Savanna,17.8868,-77.5902,78.71,83,100,3.51,JM,overcast clouds,2022-10-04 22:57:01
504,Rosario,-32.9468,-60.6393,69.71,35,0,14.97,AR,clear sky,2022-10-04 22:53:23
505,Vardo,70.3705,31.1107,44.58,93,100,12.66,NO,overcast clouds,2022-10-04 22:57:02
506,Moree,-29.4667,149.85,66.33,56,100,19.17,AU,heavy intensity rain,2022-10-04 22:57:02
507,Alcantara,-2.4089,-44.4147,82.6,79,24,9.84,BR,few clouds,2022-10-04 22:57:03
508,Champerico,14.3,-91.9167,88.34,76,95,7.67,GT,overcast clouds,2022-10-04 22:57:03
509,Along,28.1667,94.7667,71.96,98,100,1.01,IN,overcast clouds,2022-10-04 22:57:04
510,Gallup,35.5281,-108.7426,63.36,66,40,9.22,US,scattered clouds,2022-10-04 22:57:04
511,Padang,-0.9492,100.3543,75.02,89,100,4.47,ID,moderate rain,2022-10-04 22:57:05
512,Morondava,-20.2833,44.2833,74.12,78,0,4.47,MG,clear sky,2022-10-04 22:57:05
513,Oirschot,51.505,5.3139,59.11,79,100,5.75,NL,overcast clouds,2022-10-04 22:57:06
514,Aleysk,52.4926,82.7822,34.5,65,54,4.65,RU,broken clouds,2022-10-04 22:57:06
515,Hami,42.8,93.45,53.76,58,100,7.0,CN,overcast clouds,2022-10-04 22:57:06
516,Zwettl,48.6,15.1667,51.37,88,30,4.27,AT,scattered clouds,2022-10-04 22:57:07
517,Reconquista,-29.15,-59.65,67.5,40,0,11.12,AR,clear sky,2022-10-04 22:57:07
518,Kodinsk,58.6881,99.1844,23.13,97,28,4.12,RU,scattered clouds,2022-10-04 22:57:08
519,Lumsden,50.6501,-104.8678,74.35,35,36,7.16,CA,scattered clouds,2022-10-04 22:57:08
520,Zlobin,45.2924,14.6541,51.58,87,0,0.0,HR,clear sky,2022-10-04 22:57:09
521,Kisangani,0.5167,25.2,70.29,99,100,3.24,CD,moderate rain,2022-10-04 22:57:10
522,Ketchikan,55.3422,-131.6461,57.96,86,100,5.53,US,overcast clouds,2022-10-04 22:57:11
523,Kavaratti,10.5669,72.642,81.07,77,99,16.46,IN,overcast clouds,2022-10-04 22:53:29
524,Koslan,63.4564,48.8989,46.38,99,100,5.39,RU,overcast clouds,2022-10-04 22:57:11
525,Omsukchan,62.5333,155.8,15.1,95,100,13.51,RU,snow,2022-10-04 22:57:12
526,Kokuy,52.2037,117.5529,24.6,52,18,2.8,RU,few clouds,2022-10-04 22:57:12
527,Biskamzha,53.4497,89.5272,27.37,85,54,2.3,RU,broken clouds,2022-10-04 22:57:12
528,San Rafael,-34.6177,-68.3301,66.2,32,92,22.1,AR,light rain,2022-10-04 22:54:57
529,Port Moresby,-9.4431,147.1797,81.82,74,20,5.75,PG,haze,2022-10-04 22:57:13
530,Divo,5.8397,-5.36,71.13,100,69,2.35,CI,broken clouds,2022-10-04 22:57:13
531,Carutapera,-1.195,-46.02,78.87,74,50,8.14,BR,scattered clouds,2022-10-04 22:57:14
532,Bobo Dioulasso,11.1771,-4.2979,72.81,84,93,3.51,BF,light rain,2022-10-04 22:57:14
533,Mudhol,16.35,75.2833,73.02,79,100,7.72,IN,overcast clouds,2022-10-04 22:57:14
534,Pochutla,15.7432,-96.4661,85.82,76,54,4.14,MX,broken clouds,2022-10-04 22:57:15
535,Klamath Falls,42.2249,-121.7817,83.48,25,68,1.99,US,broken clouds,2022-10-04 22:56:25
536,Stromness,58.965,-3.296,49.96,81,70,10.0,GB,broken clouds,2022-10-04 22:57:15
537,Passau,48.5712,13.449,47.62,96,7,2.84,DE,clear sky,2022-10-04 22:57:17
538,Shitanjing,39.2342,106.3439,44.56,43,99,4.79,CN,overcast clouds,2022-10-04 22:57:17
539,Korsakov,46.6328,142.7813,42.64,78,86,17.56,RU,overcast clouds,2022-10-04 22:57:18
540,Prince Rupert,54.3161,-130.3201,60.89,78,0,6.91,CA,clear sky,2022-10-04 22:54:28
541,Nhulunbuy,-12.2333,136.7667,83.01,74,40,11.5,AU,scattered clouds,2022-10-04 22:57:18
542,Manono,-7.3,27.4167,74.16,69,72,3.02,CD,broken clouds,2022-10-04 22:57:19
543,Olavarria,-36.8927,-60.3225,58.21,32,27,8.81,AR,scattered clouds,2022-10-04 22:57:19
544,Cedar City,37.6775,-113.0619,71.4,30,1,9.89,US,clear sky,2022-10-04 22:53:52
545,Kenai,60.5544,-151.2583,48.02,90,100,14.47,US,light rain,2022-10-04 22:57:20
546,Beringovskiy,63.05,179.3167,41.49,82,95,9.71,RU,overcast clouds,2022-10-04 22:57:20
547,Moses Lake,47.1301,-119.2781,87.89,20,22,4.54,US,few clouds,2022-10-04 22:56:55
548,Trat,12.5,102.5,80.82,93,100,3.74,TH,overcast clouds,2022-10-04 22:57:20
549,Wau,7.7029,27.9953,69.69,88,82,2.53,SS,broken clouds,2022-10-04 22:57:21
550,Zaraza,9.3503,-65.3245,76.05,94,95,4.5,VE,overcast clouds,2022-10-04 22:57:21
551,Nizwa,22.9333,57.5333,74.93,60,0,0.63,OM,clear sky,2022-10-04 22:57:22
552,Kastamonu,41.5,33.6667,50.81,85,100,1.79,TR,overcast clouds,2022-10-04 22:57:22
553,Aasiaat,68.7098,-52.8699,21.61,80,25,5.14,GL,scattered clouds,2022-10-04 22:57:22
554,Tyukhtet,56.5389,89.3011,33.1,76,100,7.16,RU,overcast clouds,2022-10-04 22:57:23
555,Tame,6.461,-71.73,77.77,80,72,1.86,CO,broken clouds,2022-10-04 22:57:23
556,Svetlopolyansk,59.4184,52.3605,43.83,66,97,5.77,RU,overcast clouds,2022-10-04 22:57:24
557,Grand-Lahou,5.1367,-5.0242,75.02,95,79,6.98,CI,broken clouds,2022-10-04 22:57:24
558,Mount Isa,-20.7333,139.5,69.57,100,100,10.36,AU,overcast clouds,2022-10-04 22:57:25
559,Bosaso,11.2842,49.1816,86.18,56,90,3.49,SO,overcast clouds,2022-10-04 22:57:25
560,Mananjary,-21.2167,48.3333,67.62,87,2,8.88,MG,clear sky,2022-10-04 22:57:25
561,Mildura,-34.2,142.15,60.76,100,100,11.5,AU,light intensity shower rain,2022-10-04 22:57:26
562,Ushtobe,45.2514,77.9838,43.92,30,24,10.04,KZ,few clouds,2022-10-04 22:57:27
563,Sola,-13.8833,167.55,80.44,77,31,15.1,VU,scattered clouds,2022-10-04 22:57:27
564,Novobelokatay,55.7062,58.9549,44.19,66,97,2.91,RU,overcast clouds,2022-10-04 22:57:28
565,Lichinga,-13.3128,35.2406,63.18,34,8,6.42,MZ,clear sky,2022-10-04 22:57:28
566,Asfi,32.2994,-9.2372,69.75,77,5,10.89,MA,clear sky,2022-10-04 22:55:11
567,Gatesville,31.4352,-97.7439,88.36,24,0,7.92,US,clear sky,2022-10-04 22:57:29
568,Taitung,22.7583,121.1444,75.47,78,75,5.75,TW,broken clouds,2022-10-04 22:57:29
569,Dembi Dolo,8.5333,34.8,55.29,93,76,3.15,ET,broken clouds,2022-10-04 22:57:29
570,Alofi,-19.0595,-169.9187,82.29,69,13,10.36,NU,few clouds,2022-10-04 22:57:30
571,Banjar,-8.19,114.9675,77.81,88,66,5.82,ID,broken clouds,2022-10-04 22:57:30
572,Knysna,-34.0363,23.0471,53.82,79,40,3.91,ZA,scattered clouds,2022-10-04 22:57:30
573,Simao,22.7886,100.9748,65.07,81,87,2.13,CN,overcast clouds,2022-10-04 22:57:31
574,Oranjestad,12.524,-70.027,84.15,82,20,13.8,AW,few clouds,2022-10-04 22:57:31
575,Iqaluit,63.7506,-68.5145,35.33,93,100,0.0,CA,light rain,2022-10-04 22:57:31
576,Redwater,33.3582,-94.2544,82.33,37,1,4.38,US,clear sky,2022-10-04 22:57:32
577,Union,40.6334,-74.2663,56.26,96,100,17.27,US,overcast clouds,2022-10-04 22:57:32
578,Imbituba,-28.24,-48.6703,60.17,75,82,4.5,BR,broken clouds,2022-10-04 22:57:32
579,The Valley,18.217,-63.0578,84.06,83,20,13.8,AI,few clouds,2022-10-04 22:57:33
580,Ambon,-3.6954,128.1814,78.94,89,20,4.61,ID,few clouds,2022-10-04 22:57:33
581,Kuningan,-6.9758,108.4831,69.03,92,86,5.53,ID,overcast clouds,2022-10-04 22:57:33
582,Krasnogorskoye,52.2953,86.1979,30.27,89,85,3.38,RU,overcast clouds,2022-10-04 22:57:34
583,Huanren,41.2647,125.3667,35.6,54,0,3.6,CN,clear sky,2022-10-04 22:57:34
584,Shemysheyka,52.892,45.3928,48.67,85,100,12.86,RU,overcast clouds,2022-10-04 22:57:34
585,Praia Da Vitoria,38.7333,-27.0667,69.76,88,0,6.06,PT,clear sky,2022-10-04 22:57:35
586,San Quintin,30.4833,-115.95,71.92,76,25,11.97,MX,scattered clouds,2022-10-04 22:57:35
587,Aswan,24.0934,32.907,87.1,28,0,11.5,EG,clear sky,2022-10-04 22:54:15
588,Malinyi,-8.9333,36.1333,71.82,50,22,3.58,TZ,few clouds,2022-10-04 22:57:35
589,Karata,42.5949,46.3393,55.8,55,25,5.1,RU,scattered clouds,2022-10-04 22:57:36
590,Mundo Nuevo,18.7,-95.5,80.02,76,11,8.48,MX,few clouds,2022-10-04 22:57:36
591,Angoche,-16.2325,39.9086,72.05,79,0,9.04,MZ,clear sky,2022-10-04 22:57:37
592,Tukrah,32.5341,20.5791,74.05,68,6,16.06,LY,clear sky,2022-10-04 22:57:37
593,Isangel,-19.55,169.2667,77.11,78,40,6.91,VU,scattered clouds,2022-10-04 22:57:37
594,Jalu,29.0331,21.5482,72.39,62,0,10.27,LY,clear sky,2022-10-04 22:57:38
595,Rubtsovsk,51.5,81.25,33.33,63,19,3.96,RU,few clouds,2022-10-04 22:57:38
596,Ribeira Grande,38.5167,-28.7,71.85,79,79,7.36,PT,broken clouds,2022-10-04 22:57:22
597,Pastavy,55.1168,26.8326,41.47,95,57,9.46,BY,broken clouds,2022-10-04 22:57:38
598,Tecoanapa,16.5167,-98.75,83.39,71,16,7.92,MX,few clouds,2022-10-04 22:57:39
599,Mokrousovo,55.8103,66.7653,44.38,58,73,8.37,RU,broken clouds,2022-10-04 22:57:39
600,Riohacha,11.5444,-72.9072,87.91,79,20,9.22,CO,few clouds,2022-10-04 22:56:22
601,Sangar,63.9242,127.4739,20.5,78,21,8.12,RU,few clouds,2022-10-04 22:57:40
602,Balad,34.0164,44.1453,84.33,15,0,9.73,IQ,clear sky,2022-10-04 22:57:40
603,Ola,59.5833,151.2833,28.15,72,100,15.3,RU,overcast clouds,2022-10-04 22:57:40
604,Partyzany,46.3314,34.7503,52.75,58,0,6.44,UA,clear sky,2022-10-04 22:57:41
605,San Francisco,37.7749,-122.4194,85.75,79,20,21.85,US,few clouds,2022-10-04 22:53:54
606,Sassandra,4.95,-6.0833,74.66,95,97,5.44,CI,overcast clouds,2022-10-04 22:57:42
607,Kiruna,67.8557,20.2251,40.12,93,100,12.66,SE,light rain,2022-10-04 22:57:42
608,Onega,63.9061,38.1404,45.84,96,89,8.55,RU,overcast clouds,2022-10-04 22:57:42
609,Natal,-5.795,-35.2094,80.82,74,0,8.05,BR,clear sky,2022-10-04 22:55:24
610,Hasaki,35.7333,140.8333,75.6,82,90,24.99,JP,overcast clouds,2022-10-04 22:57:43
611,Mombasa,-4.0547,39.6636,72.88,89,57,7.87,KE,broken clouds,2022-10-04 22:55:01
612,Gap,44.6667,6.0,42.84,76,2,3.27,FR,clear sky,2022-10-04 22:57:43
613,Eydhafushi,5.1033,73.0708,81.61,78,100,17.76,MV,overcast clouds,2022-10-04 22:57:44
614,Paldiski,59.3567,24.0531,39.45,100,20,3.44,EE,fog,2022-10-04 22:57:44
615,Puerto Leguizamo,-0.1934,-74.7819,80.67,65,96,1.9,CO,overcast clouds,2022-10-04 22:57:44
616,Felipe Carrillo Puerto,19.5833,-88.05,81.79,66,73,4.23,MX,broken clouds,2022-10-04 22:57:45
617,Rafai,4.95,23.9167,68.43,99,93,1.05,CF,overcast clouds,2022-10-04 22:57:45
618,Saldanha,-33.0117,17.9442,48.25,67,1,12.8,ZA,clear sky,2022-10-04 22:57:46
619,Krasavino,60.9614,46.4814,49.84,82,95,8.75,RU,overcast clouds,2022-10-04 22:57:46
620,Miranda,3.2499,-76.2281,73.53,90,91,4.94,CO,moderate rain,2022-10-04 22:57:46
621,Eyl,7.9803,49.8164,76.98,81,95,13.49,SO,overcast clouds,2022-10-04 22:57:47
622,Gondanglegi,-7.7479,112.0132,75.87,84,87,10.27,ID,overcast clouds,2022-10-04 22:57:47
623,Searcy,35.2506,-91.7363,78.12,34,0,5.57,US,clear sky,2022-10-04 22:56:13
624,Kpandu,6.9954,0.2931,74.44,91,80,4.68,GH,broken clouds,2022-10-04 22:57:48
625,Manicore,-5.8092,-61.3003,87.75,66,0,2.3,BR,clear sky,2022-10-04 22:57:48
626,Cortez,37.3489,-108.5859,65.16,48,100,6.91,US,thunderstorm,2022-10-04 22:57:48
627,Takoradi,4.8845,-1.7554,75.45,93,97,5.99,GH,overcast clouds,2022-10-04 22:57:49
628,Matay,28.419,30.7792,74.66,52,0,10.11,EG,clear sky,2022-10-04 22:57:49
629,Carlyle,38.6103,-89.3726,73.8,33,4,5.97,US,clear sky,2022-10-04 22:57:50
630,Voh,-20.9667,164.7,77.58,48,3,6.96,NC,clear sky,2022-10-04 22:57:50
631,Santa Isabel,-23.3156,-46.2214,65.5,94,96,3.69,BR,overcast clouds,2022-10-04 22:57:50
632,Constitucion,-35.3333,-72.4167,52.79,85,95,2.89,CL,light rain,2022-10-04 22:57:51
633,Arlit,18.7369,7.3853,92.28,14,4,11.61,NE,clear sky,2022-10-04 22:57:51
634,Marzuq,14.4,46.4667,73.38,50,33,3.87,YE,scattered clouds,2022-10-04 22:57:51
635,Mae Sot,16.7167,98.5667,76.42,100,20,0.0,TH,few clouds,2022-10-04 22:57:52
636,Miraflores,19.2167,-98.8083,66.87,79,84,4.68,MX,broken clouds,2022-10-04 22:57:52
637,Doctor Juan Leon Mallorquin,-25.4,-55.2667,73.13,75,0,3.56,PY,clear sky,2022-10-04 22:57:52
638,Esil,51.9556,66.4042,41.95,37,22,4.88,KZ,few clouds,2022-10-04 22:57:53
639,Biltine,14.5333,20.9167,85.46,38,18,3.47,TD,few clouds,2022-10-04 22:57:53
640,Slavyanka,42.8633,131.3847,41.41,44,0,8.03,RU,clear sky,2022-10-04 22:57:54
641,Upata,8.0086,-62.3989,74.03,88,85,2.93,VE,overcast clouds,2022-10-04 22:57:54
642,Fayaoue,-20.65,166.5333,72.84,62,1,15.88,NC,clear sky,2022-10-04 22:57:54
643,Erdenet,49.0333,104.0833,22.96,51,0,3.31,MN,clear sky,2022-10-04 22:57:55
644,Maebaru,33.55,130.2,71.76,88,99,11.41,JP,overcast clouds,2022-10-04 22:57:55
645,Aranos,-24.1333,19.1167,69.33,15,23,3.96,NA,few clouds,2022-10-04 22:57:55
646,Bloomfield,40.8068,-74.1854,55.98,93,100,17.27,US,mist,2022-10-04 22:54:30
647,Le Vauclin,14.5452,-60.8388,80.85,94,75,16.11,MQ,broken clouds,2022-10-04 22:57:56
648,Dalbandin,28.8947,64.4101,72.14,12,0,2.51,PK,clear sky,2022-10-04 22:57:56
649,Ust-Kuyga,70.0167,135.6,21.13,92,100,4.38,RU,overcast clouds,2022-10-04 22:57:57
650,Vestmanna,62.1564,-7.1664,45.52,87,100,19.57,FO,drizzle rain,2022-10-04 22:57:57
651,Libenge,3.65,18.6333,70.18,97,82,0.96,CD,broken clouds,2022-10-04 22:57:57
652,Fairview,40.8126,-73.999,56.46,90,100,17.27,US,mist,2022-10-04 22:57:58
653,Bagdarin,54.4333,113.6,17.31,79,9,3.74,RU,clear sky,2022-10-04 22:57:58
654,Kamiiso,41.8167,140.65,52.18,76,75,6.91,JP,broken clouds,2022-10-04 22:57:58
655,Batagay-Alyta,67.8006,130.4114,12.81,83,95,2.77,RU,overcast clouds,2022-10-04 22:57:59
656,Walvis Bay,-22.9575,14.5053,55.09,82,0,9.22,NA,clear sky,2022-10-04 22:57:59
657,Savinskiy,62.9342,40.1361,46.89,96,100,5.41,RU,overcast clouds,2022-10-04 22:58:00
658,Haimen,23.1935,116.6142,78.69,87,28,15.73,CN,scattered clouds,2022-10-04 22:58:00
659,Maiduguri,11.8464,13.1603,78.6,70,85,7.25,NG,overcast clouds,2022-10-04 22:58:00
660,Nara,34.6851,135.8049,69.12,89,100,6.46,JP,overcast clouds,2022-10-04 22:58:01
661,Sambava,-14.2667,50.1667,67.51,85,41,9.48,MG,scattered clouds,2022-10-04 22:58:01
662,Winnemucca,40.973,-117.7357,80.65,16,0,5.03,US,clear sky,2022-10-04 22:54:00
663,Batie,9.8833,-2.9167,77.25,82,91,4.41,BF,overcast clouds,2022-10-04 22:58:01
664,Palauig,15.435,119.9045,81.75,76,99,3.94,PH,overcast clouds,2022-10-04 22:58:02
665,Iberia,29.9502,-91.7507,80.58,64,100,4.05,US,overcast clouds,2022-10-04 22:58:02
666,Ahar,38.4774,47.0699,60.15,24,0,3.51,IR,clear sky,2022-10-04 22:58:03
667,Asyut,27.181,31.1837,75.38,40,0,6.49,EG,clear sky,2022-10-04 22:58:03
668,Deoli,25.75,75.3833,78.98,51,68,5.01,IN,broken clouds,2022-10-04 22:58:03
669,Gotsu,35.0,132.2167,65.25,87,100,15.41,JP,overcast clouds,2022-10-04 22:58:04
670,Saint-Nazaire,47.2833,-2.2,60.78,91,100,4.61,FR,overcast clouds,2022-10-04 22:58:04
671,Uruzgan,32.8333,66.0,59.27,16,0,4.14,AF,clear sky,2022-10-04 22:58:04
672,Paramonga,-10.6667,-77.8333,61.47,82,31,11.25,PE,scattered clouds,2022-10-04 22:58:05
673,Msanga,-6.05,36.0333,65.21,63,12,8.05,TZ,few clouds,2022-10-04 22:58:05
674,Yinchuan,38.4681,106.2731,49.73,38,100,9.6,CN,overcast clouds,2022-10-04 22:58:06
675,Hay River,60.8156,-115.7999,44.58,70,75,13.8,CA,broken clouds,2022-10-04 22:58:06
676,Port Blair,11.6667,92.75,80.64,83,75,2.3,IN,mist,2022-10-04 22:58:07
677,Lasa,46.6166,10.7002,39.69,48,10,1.48,IT,clear sky,2022-10-04 22:58:07
678,Mandiana,10.6333,-8.6833,77.77,81,86,2.06,GN,light rain,2022-10-04 22:58:07
679,Novaya Igirma,57.1334,103.9112,22.71,95,25,2.68,RU,scattered clouds,2022-10-04 22:58:09
680,Charcas,23.1333,-101.1167,64.87,59,79,6.31,MX,broken clouds,2022-10-04 22:58:09
681,Porto Velho,-8.7619,-63.9039,80.65,78,0,1.14,BR,clear sky,2022-10-04 22:55:53
682,Sakassou,7.4546,-5.2926,78.64,95,89,4.34,CI,light rain,2022-10-04 22:58:10
683,Show Low,34.2542,-110.0298,62.89,62,0,0.0,US,clear sky,2022-10-04 22:53:58
684,Hope,33.6671,-93.5916,82.08,32,0,3.91,US,clear sky,2022-10-04 22:58:10
685,Xinpu,34.5997,119.1594,54.01,62,99,12.64,CN,overcast clouds,2022-10-04 22:58:11
686,Flagstaff,35.1981,-111.6513,66.0,46,31,1.99,US,scattered clouds,2022-10-04 22:58:11
687,Amahai,-3.3333,128.9167,80.08,82,100,2.06,ID,overcast clouds,2022-10-04 22:58:12
688,Kaeo,-35.1,173.7833,64.33,72,74,11.3,NZ,broken clouds,2022-10-04 22:58:12
689,Zhigansk,66.7697,123.3711,22.77,83,100,4.5,RU,overcast clouds,2022-10-04 22:58:12
690,Conselheiro Lafaiete,-20.6603,-43.7861,61.92,91,100,2.86,BR,light rain,2022-10-04 22:58:13
691,Bermeo,43.4209,-2.7215,67.24,84,0,3.94,ES,clear sky,2022-10-04 22:58:13
692,Amot,59.5714,7.9877,50.76,98,100,4.14,NO,overcast clouds,2022-10-04 22:58:13
693,Stende,57.15,22.5333,45.05,95,50,5.28,LV,scattered clouds,2022-10-04 22:56:18
694,Dabhol,17.6,73.1667,76.01,92,92,7.49,IN,overcast clouds,2022-10-04 22:58:14
695,Kailua,21.4022,-157.7394,86.02,77,75,11.5,US,moderate rain,2022-10-04 22:58:14
696,Alta Floresta,-9.8756,-56.0861,74.88,78,80,3.56,BR,broken clouds,2022-10-04 22:58:15
697,Panzhihua,26.5851,101.7128,68.16,91,81,1.63,CN,broken clouds,2022-10-04 22:58:15
698,Strai,58.2,7.9,56.1,92,100,14.97,NO,overcast clouds,2022-10-04 22:58:15
